trxn_amt,qty,cust_age,fraudulent,acct_age_days,trxn_hour,year,month,day,pmt_method_PayPal,pmt_method_bank transfer,pmt_method_credit card,pmt_method_debit card,product_cat_clothing,product_cat_electronics,product_cat_health & beauty,product_cat_home & garden,product_cat_toys & games,cust_device_desktop,cust_device_mobile,cust_device_tablet
370.56,2,29,0,134,4,2024,1,27,True,False,False,False,False,False,False,True,False,False,True,False
58.47,4,36,0,224,19,2024,1,4,True,False,False,False,False,False,False,True,False,False,False,True
543.37,3,30,0,172,19,2024,2,14,False,False,False,True,False,False,True,False,False,False,True,False
55.14,1,29,0,138,16,2024,1,9,True,False,False,False,False,False,False,True,False,False,False,True
17.88,5,41,0,266,12,2024,3,8,False,True,False,False,False,False,False,True,False,False,True,False
862.54,1,41,0,207,6,2024,2,3,False,True,False,False,False,False,False,False,True,True,False,False
177.16,2,27,0,333,9,2024,3,21,False,True,False,False,True,False,False,False,False,True,False,False
39.81,5,33,0,48,1,2024,3,22,False,False,False,True,False,False,True,False,False,True,False,False
303.61,4,40,0,57,0,2024,1,26,False,True,False,False,False,False,False,True,False,True,False,False
263.12,5,29,0,97,21,2024,1,28,False,False,False,True,False,False,False,False,True,False,True,False
418.72,2,42,0,182,20,2024,1,22,False,False,False,True,False,True,False,False,False,True,False,False
78.66,2,28,0,137,13,2024,3,26,True,False,False,False,False,False,False,False,True,True,False,False
228.32,1,17,0,308,17,2024,2,10,False,False,True,False,True,False,False,False,False,False,False,True
16.78,2,23,0,59,5,2024,4,7,True,False,False,False,False,True,False,False,False,False,False,True
69.26,5,48,1,345,21,2024,3,13,True,False,False,False,True,False,False,False,False,False,True,False
473.56,3,24,0,224,20,2024,2,11,False,True,False,False,False,True,False,False,False,False,True,False
171.76,4,39,0,180,20,2024,1,15,False,False,False,True,True,False,False,False,False,False,True,False
114.72,2,51,0,189,8,2024,1,27,False,True,False,False,False,True,False,False,False,False,False,True
73.44,3,30,0,148,12,2024,3,3,False,False,True,False,False,True,False,False,False,True,False,False
157.88,3,29,0,109,2,2024,2,11,False,False,True,False,False,True,False,False,False,True,False,False
176.34,3,31,0,46,19,2024,2,15,False,False,True,False,True,False,False,False,False,False,True,False
118.43,3,27,0,7,4,2024,1,16,False,False,True,False,False,False,True,False,False,False,False,True
41.11,5,43,0,73,23,2024,2,5,True,False,False,False,False,False,True,False,False,False,False,True
134.74,4,37,0,124,13,2024,1,3,False,False,False,True,False,False,True,False,False,False,True,False
170.78,1,42,0,295,1,2024,3,17,False,False,False,True,False,True,False,False,False,True,False,False
273.18,2,23,0,55,3,2024,2,24,False,False,True,False,True,False,False,False,False,False,True,False
16.17,1,45,0,271,6,2024,3,30,True,False,False,False,True,False,False,False,False,False,False,True
61.16,2,38,0,287,11,2024,3,15,False,False,False,True,False,False,False,True,False,False,True,False
123.22,2,49,0,16,21,2024,1,13,False,False,False,True,False,False,True,False,False,True,False,False
111.45,4,21,0,98,5,2024,3,7,False,False,False,True,False,False,True,False,False,False,False,True
129.85,4,48,0,92,12,2024,4,3,False,False,True,False,False,False,False,False,True,False,True,False
90.91,5,17,0,323,8,2024,3,7,True,False,False,False,False,True,False,False,False,False,True,False
103.17,4,26,0,267,9,2024,1,1,False,False,False,True,True,False,False,False,False,False,True,False
36.97,5,25,0,184,6,2024,3,17,False,False,True,False,True,False,False,False,False,True,False,False
198.45,1,29,0,286,13,2024,2,27,False,True,False,False,False,False,True,False,False,False,False,True
35.99,5,29,0,215,1,2024,2,26,False,False,False,True,False,True,False,False,False,False,False,True
211.68,1,37,0,178,0,2024,3,20,True,False,False,False,False,False,True,False,False,True,False,False
60.43,3,43,0,91,8,2024,3,30,False,False,False,True,False,False,False,True,False,False,True,False
275.18,1,46,0,53,23,2024,3,5,False,False,True,False,False,False,True,False,False,False,False,True
251.61,4,27,0,218,18,2024,1,26,True,False,False,False,False,False,False,True,False,False,True,False
251.94,4,8,0,47,7,2024,2,7,False,False,True,False,False,True,False,False,False,False,True,False
179.41,4,47,0,212,16,2024,4,1,True,False,False,False,False,True,False,False,False,False,False,True
394.5,3,40,0,123,2,2024,3,22,False,False,False,True,False,False,False,True,False,False,False,True
46.08,5,41,0,182,22,2024,2,2,True,False,False,False,False,True,False,False,False,False,False,True
161.06,3,37,1,249,13,2024,1,16,False,False,False,True,False,False,False,False,True,False,False,True
99.79,5,46,0,306,19,2024,1,10,False,False,True,False,False,True,False,False,False,False,True,False
191.89,4,34,0,228,12,2024,3,16,True,False,False,False,False,False,True,False,False,True,False,False
2708.3,4,40,1,261,2,2024,3,30,False,True,False,False,False,False,False,True,False,True,False,False
122.22,3,40,0,339,17,2024,2,22,False,False,True,False,False,True,False,False,False,True,False,False
95.97,4,56,0,330,9,2024,3,17,False,False,True,False,False,False,False,False,True,False,False,True
117.62,2,24,0,313,15,2024,2,6,False,False,True,False,True,False,False,False,False,False,True,False
35.84,1,36,0,54,12,2024,2,19,True,False,False,False,False,False,True,False,False,True,False,False
268.44,5,54,0,210,7,2024,3,10,False,True,False,False,True,False,False,False,False,True,False,False
1140.01,3,42,1,164,19,2024,1,9,False,True,False,False,False,False,False,True,False,False,True,False
141.26,1,33,0,102,6,2024,3,23,False,True,False,False,False,False,True,False,False,True,False,False
59.59,1,34,0,344,21,2024,2,2,True,False,False,False,False,False,False,False,True,False,True,False
267.61,5,33,0,328,5,2024,1,23,True,False,False,False,True,False,False,False,False,True,False,False
96.58,4,38,0,56,5,2024,2,10,False,False,False,True,False,False,True,False,False,False,False,True
933.3,4,46,1,8,1,2024,1,6,False,False,True,False,False,False,False,False,True,False,True,False
114.6,4,30,1,27,4,2024,1,5,False,False,True,False,False,False,False,False,True,False,True,False
63.49,3,13,0,184,2,2024,2,13,False,False,False,True,False,True,False,False,False,False,True,False
152.67,3,31,0,220,6,2024,2,29,True,False,False,False,False,False,True,False,False,True,False,False
65.73,4,29,0,334,11,2024,1,15,False,False,True,False,False,False,False,False,True,True,False,False
71.11,2,44,0,61,7,2024,1,24,False,False,True,False,True,False,False,False,False,True,False,False
194.84,2,54,1,132,19,2024,1,31,False,False,True,False,False,False,False,False,True,False,True,False
172.88,4,29,0,118,13,2024,2,14,True,False,False,False,False,True,False,False,False,False,False,True
17.5,2,61,0,91,16,2024,4,3,True,False,False,False,False,False,False,False,True,True,False,False
76.36,2,35,0,149,7,2024,4,6,False,False,False,True,False,True,False,False,False,False,False,True
149.27,3,27,0,306,13,2024,1,17,False,False,True,False,False,False,False,True,False,False,False,True
87.92,4,29,0,112,12,2024,2,24,False,True,False,False,True,False,False,False,False,True,False,False
10.63,3,41,0,305,15,2024,3,13,False,False,True,False,False,False,False,True,False,False,True,False
364.23,1,27,0,344,1,2024,3,7,False,False,True,False,True,False,False,False,False,True,False,False
303.3,1,49,0,285,14,2024,3,31,True,False,False,False,False,False,False,True,False,True,False,False
129.09,3,28,0,85,5,2024,2,11,False,True,False,False,False,False,False,False,True,False,True,False
213.32,5,22,0,305,11,2024,3,8,False,False,True,False,False,False,True,False,False,False,False,True
25.57,5,39,0,182,13,2024,3,12,False,False,True,False,False,False,False,False,True,False,True,False
128.63,2,40,0,54,2,2024,2,13,False,True,False,False,False,True,False,False,False,True,False,False
145.56,4,48,0,39,11,2024,3,3,True,False,False,False,True,False,False,False,False,True,False,False
210.4,2,45,0,328,15,2024,2,23,False,False,True,False,False,True,False,False,False,False,False,True
160.33,5,26,1,17,1,2024,2,19,True,False,False,False,True,False,False,False,False,True,False,False
257.75,2,21,0,43,18,2024,3,8,True,False,False,False,False,False,True,False,False,False,False,True
412.99,3,25,0,345,11,2024,1,22,False,True,False,False,True,False,False,False,False,False,False,True
366.72,5,20,0,284,23,2024,3,31,False,False,True,False,True,False,False,False,False,True,False,False
392.11,5,40,0,285,11,2024,2,22,False,False,True,False,True,False,False,False,False,False,False,True
1108.36,1,23,0,213,5,2024,2,20,False,False,False,True,False,False,False,False,True,True,False,False
10.99,3,34,0,343,22,2024,3,3,False,True,False,False,False,False,False,False,True,True,False,False
94.29,5,35,0,79,9,2024,1,28,False,True,False,False,True,False,False,False,False,False,False,True
142.98,4,47,0,214,11,2024,3,14,False,True,False,False,False,True,False,False,False,False,True,False
16.94,3,35,0,98,6,2024,2,13,False,False,True,False,False,False,False,True,False,False,True,False
409.46,5,33,0,59,0,2024,3,17,False,False,True,False,False,False,False,True,False,False,True,False
237.08,5,30,0,248,1,2024,1,21,True,False,False,False,False,False,False,False,True,True,False,False
576.72,5,34,0,106,7,2024,1,5,False,True,False,False,False,False,False,False,True,True,False,False
144.46,2,36,0,1,6,2024,3,16,False,False,True,False,False,False,False,False,True,False,True,False
110.63,5,31,0,230,13,2024,1,13,False,False,False,True,False,True,False,False,False,True,False,False
259.56,5,56,0,350,17,2024,1,5,True,False,False,False,False,True,False,False,False,False,False,True
111.75,3,14,0,22,8,2024,3,26,False,False,True,False,False,False,False,True,False,True,False,False
20.18,5,29,0,305,13,2024,1,9,False,False,True,False,False,True,False,False,False,False,False,True
194.43,5,28,0,26,19,2024,3,23,False,False,False,True,True,False,False,False,False,False,True,False
287.77,3,41,0,118,12,2024,2,15,True,False,False,False,False,True,False,False,False,False,True,False
305.13,5,26,0,18,13,2024,2,22,False,True,False,False,False,True,False,False,False,True,False,False
583.12,5,28,0,115,23,2024,3,7,False,False,True,False,False,False,False,True,False,True,False,False
63.11,2,28,0,97,5,2024,1,4,False,True,False,False,False,False,False,True,False,False,True,False
99.93,3,32,0,46,15,2024,2,13,False,False,False,True,False,True,False,False,False,False,True,False
265.99,1,28,1,271,22,2024,3,18,True,False,False,False,False,False,False,True,False,False,False,True
140.23,1,14,0,186,8,2024,3,14,True,False,False,False,False,True,False,False,False,False,False,True
208.34,1,39,0,20,18,2024,2,9,False,False,False,True,False,True,False,False,False,True,False,False
221.54,5,34,0,149,19,2024,4,4,False,False,True,False,False,True,False,False,False,False,True,False
513.98,2,47,0,263,3,2024,1,23,False,False,True,False,False,False,False,True,False,False,False,True
123.12,4,58,0,119,8,2024,1,23,True,False,False,False,False,True,False,False,False,True,False,False
272.9,4,26,0,287,15,2024,1,14,False,True,False,False,True,False,False,False,False,False,True,False
1402.65,5,28,1,18,16,2024,1,13,False,True,False,False,True,False,False,False,False,True,False,False
161.07,3,30,0,274,21,2024,4,4,False,False,False,True,False,False,False,False,True,False,False,True
34.72,5,50,0,10,13,2024,4,5,False,False,True,False,False,True,False,False,False,False,True,False
439.7,1,38,0,149,4,2024,1,5,False,False,True,False,False,True,False,False,False,True,False,False
111.04,2,32,0,18,6,2024,3,13,False,True,False,False,False,True,False,False,False,False,True,False
150.19,1,20,0,260,22,2024,1,12,False,False,True,False,True,False,False,False,False,False,False,True
327.07,3,26,0,124,22,2024,1,7,False,True,False,False,False,False,False,False,True,False,True,False
2311.0,3,29,1,17,3,2024,1,2,False,False,True,False,False,False,True,False,False,True,False,False
23.93,5,30,0,187,15,2024,1,16,False,True,False,False,True,False,False,False,False,False,False,True
274.38,4,36,0,155,18,2024,3,26,True,False,False,False,False,False,False,False,True,False,True,False
306.02,2,26,0,292,19,2024,1,1,True,False,False,False,True,False,False,False,False,True,False,False
10.06,2,23,1,166,14,2024,3,27,False,False,True,False,False,False,True,False,False,False,False,True
171.44,1,27,0,257,15,2024,3,11,False,False,False,True,False,False,True,False,False,False,True,False
10.56,1,20,0,195,19,2024,2,22,False,False,True,False,False,False,False,False,True,False,False,True
34.68,1,47,0,32,14,2024,1,9,False,False,True,False,False,False,True,False,False,False,False,True
310.16,4,36,0,353,19,2024,3,23,True,False,False,False,False,False,False,False,True,True,False,False
386.6,4,53,0,314,23,2024,3,12,False,True,False,False,False,False,True,False,False,True,False,False
165.76,2,29,1,23,11,2024,4,6,True,False,False,False,False,False,False,False,True,True,False,False
82.89,3,36,0,250,19,2024,1,25,False,True,False,False,False,True,False,False,False,False,True,False
312.3,5,24,0,94,1,2024,3,12,False,False,True,False,False,False,True,False,False,False,False,True
75.41,3,47,0,105,8,2024,3,5,False,False,True,False,False,False,True,False,False,True,False,False
25.17,3,29,0,31,5,2024,1,7,True,False,False,False,False,False,True,False,False,True,False,False
18.75,1,54,0,1,21,2024,2,1,True,False,False,False,False,False,False,True,False,False,False,True
10.0,4,29,0,198,20,2024,1,6,True,False,False,False,False,False,False,False,True,False,True,False
45.92,4,48,0,356,14,2024,3,21,True,False,False,False,True,False,False,False,False,False,False,True
228.31,4,41,0,156,5,2024,3,1,False,False,True,False,False,True,False,False,False,False,True,False
80.37,3,45,0,129,15,2024,1,16,False,True,False,False,False,False,False,True,False,False,True,False
40.84,5,35,0,256,1,2024,3,7,True,False,False,False,False,True,False,False,False,False,False,True
179.14,2,58,0,352,4,2024,2,28,True,False,False,False,False,True,False,False,False,False,True,False
275.69,4,41,0,273,8,2024,3,30,False,True,False,False,False,True,False,False,False,True,False,False
126.35,5,25,0,104,8,2024,4,6,False,False,False,True,False,True,False,False,False,True,False,False
652.03,4,29,1,286,0,2024,2,16,True,False,False,False,True,False,False,False,False,False,True,False
212.26,5,37,0,220,14,2024,1,23,True,False,False,False,False,True,False,False,False,False,True,False
16.2,1,31,0,180,2,2024,1,3,False,False,True,False,False,False,False,False,True,False,False,True
43.96,3,39,0,364,13,2024,1,11,True,False,False,False,False,False,True,False,False,True,False,False
90.07,2,13,0,83,1,2024,2,12,False,True,False,False,False,False,True,False,False,False,True,False
15.14,2,21,0,94,19,2024,3,21,True,False,False,False,True,False,False,False,False,True,False,False
494.57,3,41,1,354,5,2024,1,15,False,True,False,False,True,False,False,False,False,False,True,False
19.46,3,40,0,16,2,2024,3,7,False,False,False,True,False,False,True,False,False,False,True,False
157.25,4,26,0,346,14,2024,2,19,False,False,False,True,True,False,False,False,False,True,False,False
59.24,1,20,0,321,9,2024,1,15,False,False,False,True,False,False,True,False,False,False,True,False
